MSFT,Microsoft Corporation,01302019,REFILE-Software pirates use Apple tech to put hacked apps on iPhones ,SAN FRANCISCO  Feb 13 Software pirates have hijacked technology designed by Apple Inc to distribute hacked versions of Spotify  Angry Birds  Pokemon Go  Minecraft and other popular apps on iPhones  Reuters has found.,normal
MSFT,Microsoft Corporation,01302019,Newer businesses drive Cisco's earnings beat; shares rise ,Cisco Systems Inc reported better-than-expected quarterly earnings on Wednesday  as it benefited from strength in its newer applications and security businesses  while shrugging of the impact of a U.S.-China trade war on its networking gear business.,normal
MSFT,Microsoft Corporation,01302019,UPDATE 3-Newer businesses drive Cisco's earnings beat; shares rise ,Feb 13 Cisco Systems Inc reported better-than-expected quarterly earnings on Wednesday  as it benefited from strength in its newer applications and security businesses  while shrugging of the impact of a U.S.-China trade war on its networking gear business.,normal
TSLA,Tesla Inc ,01302019,Xcelerate to sell third-party warranties for EVs including Teslas ,DETROIT Auto leasing and financing company Xcelerate said on Thursday it has launched the first U.S. third-party extended warranties for electric vehicles  including those of market leader Tesla Inc  filling a void for used vehicles that have so far lacked such coverage.,topStory
TSLA,Tesla Inc ,01302019,Xcelerate to sell third-party warranties for EVs including Teslas ,DETROIT  Feb 14 Auto leasing and financing company Xcelerate said on Thursday it has launched the first U.S. third-party extended warranties for electric vehicles  including those of market leader Tesla Inc  filling a void for used vehicles that have so far lacked such coverage.,normal
NVDA,NVIDIA Corporation,01302019,UPDATE 4-Nvidia full-year sales outlook tops analyst views; shares rise ,Feb 14  Chip maker Nvidia Corp on Thursday forecast sales for its current fiscal year that topped Wall Street expectations  sending its shares up 8 percent in late trading.,topStory
NVDA,NVIDIA Corporation,01302019,Nvidia forecasts first-quarter revenue below estimates ,Feb 14  Nvidia Corp forecast first-quarter revenue below Wall Street estimates on Thursday  as the chip designer struggles with slowing sales to data centers and weak demand for its gaming chips  especially in China.,normal
QCOM,QUALCOMM Incorporated,01302019,Apple to ship iPhones with only Qualcomm chips to German stores ,Apple Inc said Thursday that it will resume selling older iPhone models in its stores in Germany  where they were banned last year due to a patent infringement ruling.,topStory
QCOM,QUALCOMM Incorporated,01302019,UPDATE 2-Apple to ship iPhones with only Qualcomm chips to German stores ,Feb 14 Apple Inc said Thursday that it will resume selling older iPhone models in its stores in Germany  where they were banned last year due to a patent infringement ruling.,normal
QCOM,QUALCOMM Incorporated,01302019,Apple to ship iPhones with only Qualcomm chips to German stores ,Feb 14 Apple Inc said Thursday that it will resume selling older iPhone models in its stores in Germany after they were banned last year  but only with chips from Qualcomm Inc  which is in a global legal battle against the Cupertino company.,normal
